"GEO_ID","NAME","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_001M","S1901_C02_001E","S1901_C01_001M","S1901_C01_001E","S1901_C02_002E","S1901_C02_002M","S1901_C01_002M","S1901_C01_002E","S1901_C04_002M","S1901_C04_002E","S1901_C03_002M","S1901_C03_002E","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C04_003E","S1901_C04_003M","S1901_C03_003M","S1901_C03_003E","S1901_C04_004E","S1901_C04_004M","S1901_C03_004M","S1901_C03_004E","S1901_C02_004M","S1901_C02_004E","S1901_C01_004M","S1901_C01_004E","S1901_C04_005E","S1901_C04_005M","S1901_C03_005M","S1901_C03_005E","S1901_C02_005M","S1901_C02_005E","S1901_C01_005M","S1901_C01_005E","S1901_C04_006E","S1901_C04_006M","S1901_C03_006M","S1901_C03_006E","S1901_C02_006M","S1901_C02_006E","S1901_C01_006M","S1901_C01_006E","S1901_C01_007E","S1901_C01_007M","S1901_C04_007M","S1901_C04_007E","S1901_C03_007M","S1901_C03_007E","S1901_C02_007M","S1901_C02_007E","S1901_C01_008E","S1901_C01_008M","S1901_C04_008E","S1901_C04_008M","S1901_C03_008M","S1901_C03_008E","S1901_C02_008M","S1901_C02_008E","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C01_010E","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C01_011M","S1901_C01_011E","S1901_C04_011M","S1901_C04_011E","S1901_C03_011M","S1901_C03_011E","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C04_012E","S1901_C04_012M","S1901_C03_012M","S1901_C03_012E","S1901_C02_013M","S1901_C02_013E","S1901_C01_013M","S1901_C01_013E","S1901_C03_013E","S1901_C03_013M","S1901_C04_013M","S1901_C04_013E","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C04_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C02_015E","S1901_C02_015M","S1901_C01_015M","S1901_C01_015E","S1901_C04_015M","S1901_C04_015E","S1901_C03_015M","S1901_C03_015E","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"7950000US2401203","PUMA 01203, Maryland","N","N","13208","1620","1921","36210","1993","49418","1.1","0.9","0.9","2.0","3.0","4.3","N","N","1.9","0.8","0.5","0.5","6.1","2.8","N","N","7.5","3.5","N","N","1.8","3.0","1.5","4.2","12.6","5.2","N","N","2.0","4.3","2.1","6.5","17.4","6.0","N","N","2.1","6.7","2.2","9.7","17.2","2.7","5.7","23.7","N","N","2.9","15.2","12.7","2.3","15.3","5.2","N","N","2.4","11.9","22.8","3.3","27.2","4.1","N","N","9.8","4.1","2.0","15.0","2.8","12.0","N","N","3.4","2.5","15.2","3.1","2.3","11.1","1.4","0.0","N","N","92490","5753","112070","6552","51062","4416","6291","122527","7755","127275","6197","109643","N","N","5011","59262","20.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","16.5","(X)",
"7950000US2401204","PUMA 01204, Maryland","N","N","21275","1806","1989","33503","2272","54778","1.6","1.2","1.6","3.4","3.7","6.4","N","N","1.7","0.7","0.4","0.4","3.7","1.7","N","N","8.6","3.4","N","N","2.5","6.9","1.9","6.8","9.9","3.9","N","N","1.8","4.5","2.0","6.7","13.6","4.2","N","N","2.3","6.0","2.0","8.9","21.5","2.9","6.0","27.9","N","N","3.1","16.7","11.3","2.0","8.6","2.9","N","N","2.7","13.8","20.5","3.1","23.8","3.9","N","N","14.7","4.8","1.7","10.3","2.5","7.1","N","N","2.7","1.5","16.0","2.9","2.1","12.0","2.3","4.0","N","N","77619","8122","100514","9635","56591","4494","5596","115584","7901","124672","6292","105924","N","N","9960","73979","23.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.4","(X)",
"7950000US2401300","PUMA 01300, Maryland","31466","2059","16474","1801","2252","39146","2593","55620","2.2","1.1","1.3","5.3","4.2","13.8","0.5","0.5","4.9","1.4","2.2","1.0","12.2","3.8","0.6","0.8","19.6","5.0","1.6","4.2","1.7","5.9","1.9","9.5","12.9","3.5","1.9","7.0","1.9","7.8","1.6","9.0","9.4","3.0","2.6","11.6","2.5","13.1","1.9","12.2","20.5","2.6","4.0","16.8","3.2","21.2","3.3","22.1","12.9","1.9","6.0","2.7","2.9","17.8","2.4","15.4","14.8","2.0","18.0","2.9","21.0","3.4","5.7","2.9","1.4","7.7","1.7","6.5","8.8","2.0","2.4","1.8","5.7","1.7","1.3","4.4","1.1","1.2","2.1","7.0","59445","2544","69830","5467","27710","5290","6210","84185","4787","88998","4077","76978","N","N","6806","44306","33.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.8","(X)",
"7950000US2401400","PUMA 01400, Maryland","29968","2151","21639","2102","2236","42201","2640","63840","5.2","2.5","1.8","7.0","4.4","13.4","2.3","2.0","3.8","1.1","2.2","1.1","7.3","2.5","1.3","2.1","20.4","4.7","2.2","6.4","2.0","8.0","2.1","12.3","18.3","4.8","2.4","7.4","2.7","11.0","2.3","12.6","14.3","4.1","2.6","11.4","2.6","12.0","2.1","12.2","23.2","2.6","3.9","15.5","4.2","25.7","3.5","24.6","11.9","1.9","5.4","2.5","3.4","17.5","2.7","14.8","10.6","1.9","14.2","2.6","17.8","3.4","3.4","1.6","1.4","4.8","2.0","3.8","5.0","2.1","0.9","0.9","3.3","1.3","0.9","2.7","1.0","1.1","1.7","4.6","52135","2625","61735","2646","30356","3243","5778","69598","9288","77512","6486","66446","89774","12194","5119","39991","30.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.2","(X)",
"7950000US2401500","PUMA 01500, Maryland","40234","2133","16333","1770","2075","51456","2156","67789","2.2","1.2","1.0","2.2","1.6","2.8","0.8","0.9","2.9","1.2","0.9","0.8","8.5","3.6","0.3","0.2","10.7","3.8","1.2","2.7","1.8","3.9","1.5","5.6","9.4","3.7","1.2","2.1","1.8","4.5","1.4","5.0","15.1","4.4","2.0","6.4","2.0","7.7","1.9","8.7","15.4","2.2","5.4","17.7","2.7","12.3","2.5","15.3","17.8","2.6","16.7","4.8","3.7","19.5","3.1","17.2","24.8","2.8","27.8","3.1","31.4","3.6","14.1","4.8","1.7","11.2","1.8","10.2","13.2","2.4","4.0","3.0","9.1","1.8","1.4","7.4","1.0","1.1","2.2","11.4","88636","4655","96931","4715","54190","9885","6003","106882","5527","109201","4874","100361","N","N","6697","64870","27.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.0","(X)",
"7950000US2401600","PUMA 01600, Maryland","26492","1879","11955","1776","1869","38278","1273","50233","1.8","1.0","1.0","2.6","3.0","6.1","0.6","0.4","2.2","1.1","1.3","1.2","4.9","2.8","0.2","0.1","8.3","3.2","1.3","2.4","1.8","4.0","1.5","4.7","5.2","2.7","1.3","1.8","1.8","4.9","1.2","3.7","21.4","6.9","2.6","5.6","2.8","8.0","2.8","11.8","16.8","2.8","5.6","19.3","2.9","11.1","3.4","15.8","16.9","3.0","14.8","5.0","3.8","17.8","3.3","17.6","23.6","3.3","24.8","3.8","30.0","4.4","18.5","5.4","2.0","12.8","2.4","10.4","17.8","3.3","1.1","1.2","9.0","2.8","2.2","7.1","0.8","0.5","4.0","12.8","87007","6752","95366","6088","55327","6115","7388","115898","8127","109975","6346","100069","N","N","5272","61890","29.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)",
"7950000US2500100","PUMA 00100, Massachusetts","19300","1419","20666","1602","1814","29419","1553","50085","5.8","2.7","1.9","8.6","3.6","14.7","0.9","1.0","8.5","2.1","4.9","2.2","14.6","3.9","1.5","1.4","15.2","3.6","3.0","8.5","2.7","13.0","2.3","12.9","13.1","3.4","3.0","8.2","3.2","10.8","2.0","11.5","17.0","4.3","3.0","12.0","2.8","12.9","2.7","15.6","18.3","2.3","3.8","15.1","3.7","22.7","3.3","19.0","10.3","2.3","6.8","3.1","3.8","16.7","2.8","12.6","7.7","1.7","11.2","2.5","14.9","3.4","1.5","1.5","1.3","5.2","1.9","3.5","8.0","2.9","1.3","1.6","4.6","1.6","1.0","3.1","0.7","0.8","2.3","6.6","42464","3446","51739","2956","27326","6150","5184","69234","5570","71782","4040","59317","N","N","5185","38453","20.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","16.6","(X)",
"7950000US2500200","PUMA 00200, Massachusetts","24078","1449","17861","1497","1536","32457","1290","50318","2.8","1.5","1.2","4.0","2.5","7.5","1.2","1.0","7.3","1.6","3.1","1.1","15.7","3.8","0.9","1.3","17.8","3.8","2.0","4.4","2.3","7.5","1.8","10.6","12.8","3.1","1.7","6.4","1.8","9.1","1.5","9.9","17.5","3.8","2.9","14.4","2.7","15.1","2.1","15.7","20.7","1.9","4.5","16.7","2.7","22.9","2.5","21.9","14.1","1.8","7.7","2.7","2.5","19.8","2.4","17.0","12.0","1.6","16.3","2.2","21.0","2.8","2.1","1.1","0.9","4.2","1.1","3.5","5.1","1.4","1.9","1.3","3.0","1.1","0.7","2.1","0.2","0.2","1.3","3.8","52345","3658","65037","4990","31476","4367","4117","74546","3495","75116","2997","64821","N","N","3718","40805","25.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.0","(X)",
"7950000US2500300","PUMA 00300, Massachusetts","N","N","19002","2290","1822","33163","2384","52165","4.4","1.8","2.4","8.3","5.5","15.5","N","N","5.3","1.6","2.6","1.5","10.0","3.0","N","N","21.5","5.1","N","N","2.3","7.4","2.4","12.1","11.4","3.7","N","N","2.3","8.3","1.9","8.6","14.2","4.0","N","N","2.9","12.9","2.3","13.4","19.1","2.8","4.4","13.7","N","N","3.9","23.7","13.6","2.5","6.0","2.8","N","N","3.0","16.1","14.0","2.2","16.8","3.0","N","N","5.8","2.9","1.2","5.1","1.8","3.7","N","N","1.2","1.0","2.6","1.1","0.8","2.0","0.8","0.7","N","N","53346","4870","65532","4356","28291","5602","7557","75308","4243","75157","4467","65834","N","N","10240","45255","34.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.7","(X)",
"7950000US2500400","PUMA 00400, Massachusetts","N","N","13549","1761","1515","27924","2002","41473","2.4","1.6","1.4","3.1","3.8","7.1","N","N","3.9","1.6","2.2","1.5","7.4","4.0","N","N","11.2","4.8","N","N","2.0","4.0","1.8","5.6","9.5","3.6","N","N","1.8","4.0","2.0","6.2","12.7","4.6","N","N","2.8","11.0","2.2","10.9","21.3","3.1","5.6","23.5","N","N","4.0","19.9","13.0","2.4","10.3","4.2","N","N","3.1","13.2","20.1","3.4","21.7","4.2","N","N","14.9","5.9","1.9","11.4","2.8","7.9","N","N","1.6","1.5","10.2","2.1","1.7","8.0","1.6","1.8","N","N","74194","3427","87378","10449","50979","6110","4431","99714","6629","108035","5217","94907","N","N","7175","60558","25.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.1","(X)",
"7950000US2500500","PUMA 00500, Massachusetts","N","N","20419","2427","1974","51284","2328","71703","1.4","1.0","1.4","3.7","4.6","10.4","N","N","3.0","1.1","1.8","1.2","7.1","2.5","N","N","16.4","4.6","N","N","1.4","4.1","1.8","7.9","10.5","4.0","N","N","1.2","4.4","1.5","6.1","16.6","5.1","N","N","1.7","7.7","2.0","10.2","15.5","2.2","4.1","16.7","N","N","2.4","14.9","14.3","1.8","8.4","3.5","N","N","2.3","16.6","22.1","2.4","27.4","3.0","N","N","9.1","3.1","1.3","12.1","1.9","10.1","N","N","4.2","1.7","9.7","1.4","1.0","7.2","0.4","0.5","N","N","82724","5496","98825","4330","41009","5422","6029","104638","5051","111898","3802","95232","N","N","4167","51128","30.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.0","(X)",
"7950000US2500600","PUMA 00600, Massachusetts","N","N","13065","1850","1432","24971","1947","38036","4.7","1.9","2.2","7.0","5.2","13.9","N","N","6.7","2.2","4.7","2.2","11.8","4.7","N","N","11.8","4.2","N","N","3.2","8.2","2.5","9.3","13.4","4.8","N","N","3.6","9.5","2.8","9.7","12.9","4.7","N","N","3.6","16.2","2.9","15.1","24.5","3.5","7.1","27.2","N","N","4.3","20.9","12.9","2.5","6.0","2.7","N","N","3.6","15.5","8.2","2.3","11.5","3.0","N","N","1.7","1.6","1.9","6.2","2.9","4.2","N","N","0.0","1.4","2.6","1.3","1.1","2.3","2.2","1.4","N","N","51528","3116","55385","5404","33469","9011","5791","76561","5272","69884","4323","61608","N","N","6485","41023","38.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)",
"7950000US2500700","PUMA 00700, Massachusetts","25887","1676","18756","1972","1538","38800","1837","57556","7.9","2.4","1.8","9.7","4.6","17.0","0.4","0.4","6.8","2.0","4.5","2.2","12.9","3.8","2.5","3.6","22.7","4.6","1.5","2.9","2.2","8.4","2.1","13.2","11.5","4.5","2.0","4.6","2.0","6.7","2.2","9.0","11.0","4.2","3.5","12.9","2.8","12.1","2.5","12.2","13.5","2.5","4.0","11.8","3.9","17.5","3.1","14.5","9.7","1.7","5.3","2.0","3.4","14.3","2.7","12.5","13.2","2.1","16.1","2.8","19.1","3.2","4.4","2.2","1.3","8.3","1.8","6.0","11.7","2.6","1.0","1.0","9.0","1.8","1.3","6.8","1.6","2.5","2.5","13.1","47818","5474","68820","8748","24078","2423","7956","84757","6347","90182","4634","75688","N","N","7072","42614","39.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.0","(X)",
"7950000US2500800","PUMA 00800, Massachusetts","N","N","14646","2128","1555","29930","1944","44576","2.5","1.6","1.6","4.6","4.1","8.8","N","N","5.6","1.8","0.9","0.7","15.3","4.7","N","N","12.9","4.4","N","N","1.7","4.1","1.9","6.6","12.0","3.8","N","N","2.8","8.5","2.2","9.5","8.7","3.4","N","N","2.6","7.6","2.0","7.9","17.4","2.3","5.3","17.6","N","N","3.2","18.4","12.8","2.4","7.7","3.0","N","N","3.1","15.0","17.2","2.7","20.2","3.5","N","N","10.3","4.3","2.0","11.6","2.7","8.9","N","N","3.1","2.6","11.2","2.6","1.9","9.4","3.1","3.6","N","N","72300","4004","87343","6615","35857","7010","3139","100542","6890","109205","5142","94637","N","N","7399","56790","34.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.5","(X)",
"7950000US2500900","PUMA 00900, Massachusetts","N","N","14842","1624","1437","27893","1651","42735","1.9","0.9","1.6","4.4","4.4","9.1","N","N","2.6","1.0","0.7","0.7","6.6","2.9","N","N","16.2","4.0","N","N","2.6","6.8","2.4","10.0","12.1","4.3","N","N","1.6","4.5","1.8","7.1","17.2","5.1","N","N","2.1","7.4","2.4","10.3","20.0","2.9","4.2","15.4","N","N","3.9","23.0","12.9","2.6","7.8","3.6","N","N","3.3","15.2","18.1","2.7","21.7","3.5","N","N","11.9","4.6","2.2","8.8","2.6","7.3","N","N","2.6","1.8","10.1","2.9","2.0","7.2","1.0","1.0","N","N","70197","4493","84423","5110","39206","4862","8326","95803","6872","102669","5633","87713","N","N","6430","55608","32.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.2","(X)",
"7950000US2501000","PUMA 01000, Massachusetts","N","N","13989","2001","1564","30666","2149","44655","2.5","1.3","1.5","4.2","3.7","8.3","N","N","3.1","1.1","0.4","0.4","8.2","3.2","N","N","14.5","4.8","N","N","1.2","3.0","1.7","6.6","19.7","5.1","N","N","1.9","4.3","2.1","9.1","14.7","5.2","N","N","2.8","10.6","2.3","11.4","18.2","2.8","4.7","15.2","N","N","3.5","20.2","14.6","2.9","5.9","2.6","N","N","3.6","17.6","17.7","2.8","22.1","4.0","N","N","8.2","3.8","1.9","8.2","2.3","7.4","N","N","4.3","3.0","10.9","3.1","2.2","7.8","1.1","0.9","N","N","71596","3215","88876","4191","34563","5312","8351","94811","9110","113213","7487","95183","N","N","8322","53570","28.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.1","(X)",
"7950000US2501100","PUMA 01100, Massachusetts","N","N","22165","2461","1811","27793","2349","49958","3.2","1.7","2.0","6.7","3.8","11.2","N","N","8.0","2.0","3.6","2.4","14.6","4.1","N","N","9.2","2.7","N","N","2.5","6.9","1.7","7.1","11.4","3.6","N","N","1.3","3.4","2.0","7.4","8.0","3.0","N","N","2.4","7.0","2.0","7.7","19.4","3.2","4.6","20.8","N","N","3.9","17.9","9.1","1.9","8.2","3.0","N","N","2.7","9.9","18.4","2.9","22.5","3.8","N","N","12.5","3.9","1.7","11.5","3.0","7.8","N","N","3.0","1.8","13.9","3.0","1.8","8.4","0.9","1.0","N","N","61797","4630","92259","13466","40487","10227","9449","110785","11966","127645","7321","96184","N","N","6425","53634","25.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.9","(X)",
"7950000US2501200","PUMA 01200, Massachusetts","16243","1513","16726","2153","1443","28952","2238","45678","6.5","2.8","2.1","10.3","4.4","18.7","2.4","2.0","6.5","1.9","5.2","1.8","9.8","4.1","1.5","2.4","12.0","4.0","2.6","3.5","2.3","9.5","2.0","9.5","13.2","4.8","2.9","7.2","2.7","9.8","2.7","11.6","14.3","4.0","4.1","12.1","3.4","14.2","2.5","14.9","16.1","3.1","4.7","16.0","4.9","17.4","3.5","16.2","9.7","2.2","6.2","2.9","4.8","14.4","3.1","11.2","15.1","2.4","19.2","3.7","28.3","6.0","7.8","3.1","1.2","5.1","1.7","4.0","7.5","2.7","1.4","1.4","2.9","1.5","1.0","2.2","0.7","0.6","2.6","5.3","47801","3036","53905","3396","31567","6088","10179","84610","4446","71335","3139","62621","N","N","4903","43754","38.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.5","(X)",
"7950000US2501300","PUMA 01300, Massachusetts","N","N","10584","1589","1350","30586","1595","41170","0.7","0.7","1.2","2.5","4.4","7.8","N","N","2.8","1.4","1.2","1.3","7.5","3.7","N","N","8.5","4.0","N","N","1.5","3.3","1.5","4.7","7.0","4.4","N","N","1.6","3.1","1.6","3.8","17.9","5.9","N","N","2.0","6.3","2.2","9.3","15.9","3.0","5.4","14.7","N","N","3.8","16.5","16.2","3.2","14.8","5.9","N","N","3.7","16.5","26.5","3.3","30.3","4.1","N","N","16.2","5.9","2.2","12.9","2.6","10.6","N","N","1.9","1.8","9.2","2.1","1.7","7.8","2.3","3.8","N","N","92103","6013","102710","8532","51663","7904","6231","110120","6876","116501","5796","104548","N","N","8923","67707","26.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.7","(X)",
"7950000US2501400","PUMA 01400, Massachusetts","N","N","10819","1494","1773","29836","1779","40655","1.7","1.5","1.0","2.5","3.0","6.5","N","N","2.9","1.5","1.0","0.7","8.0","5.1","N","N","13.3","5.0","N","N","1.4","3.2","1.7","5.9","9.4","4.3","N","N","1.4","2.2","1.5","4.1","16.2","6.0","N","N","1.7","4.5","2.0","6.9","11.7","2.6","5.8","14.3","N","N","2.6","10.0","12.4","2.6","10.4","3.9","N","N","3.0","13.0","16.6","2.7","17.8","3.0","N","N","12.3","4.5","2.6","17.8","3.3","14.6","N","N","4.4","2.2","28.7","3.6","2.5","22.4","2.4","5.1","N","N","107113","11114","138623","9168","43207","10829","10957","154438","14032","173192","9772","146352","N","N","8022","68829","23.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.3","(X)",
"7950000US2501500","PUMA 01500, Massachusetts","N","N","14172","1880","2157","28475","2043","42647","0.6","0.7","1.6","4.1","4.4","11.3","N","N","4.1","1.7","1.1","1.1","10.9","4.9","N","N","19.4","6.0","N","N","1.7","4.6","2.4","9.1","9.4","3.5","N","N","2.1","5.7","2.0","7.2","11.0","4.0","N","N","2.3","10.5","2.2","10.7","15.9","2.8","4.4","15.2","N","N","3.3","17.2","16.1","2.9","10.5","4.9","N","N","3.3","18.0","18.8","3.1","24.8","3.7","N","N","6.1","4.0","2.0","10.0","2.5","7.9","N","N","3.3","2.4","7.6","2.3","1.6","6.0","1.7","2.9","N","N","73039","5599","88014","5884","34012","8436","7639","102179","5636","100251","5367","86328","N","N","10091","56364","29.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.9","(X)",
"7950000US2501600","PUMA 01600, Massachusetts","N","N","16720","1693","1836","20180","1964","36900","4.4","2.7","2.4","7.0","3.9","10.2","N","N","6.8","2.1","4.5","2.6","9.7","3.7","N","N","14.0","4.4","N","N","2.0","4.4","2.1","8.2","14.4","4.4","N","N","3.1","6.7","2.4","9.7","15.9","4.1","N","N","2.7","9.6","2.7","12.5","15.8","2.9","4.0","17.6","N","N","4.2","13.3","14.0","2.7","7.9","2.6","N","N","4.4","19.6","16.3","2.5","23.2","4.6","N","N","7.3","3.0","1.4","7.6","2.5","4.7","N","N","0.7","0.9","6.9","2.5","1.5","4.8","1.6","2.4","N","N","57201","4058","84613","3939","37144","6416","9094","98298","8791","95947","6516","77701","N","N","10663","54112","25.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.4","(X)",
"7950000US2501700","PUMA 01700, Massachusetts","N","N","19830","2092","1547","27575","2048","47405","8.7","3.1","3.2","15.7","5.9","26.2","N","N","6.5","2.1","3.5","2.2","11.2","3.7","N","N","13.8","3.8","N","N","3.6","11.7","2.5","12.0","8.6","3.4","N","N","3.2","11.2","2.2","10.0","18.8","4.4","N","N","3.0","12.5","2.5","15.2","17.4","2.8","3.8","11.0","N","N","4.1","21.9","11.8","2.4","6.4","2.5","N","N","3.4","14.3","8.8","2.0","12.1","3.1","N","N","3.5","1.9","1.0","2.9","1.8","1.7","N","N","0.0","0.9","1.1","0.8","0.5","0.8","0.7","0.4","N","N","40611","2860","52578","4637","23639","7488","4782","73284","5743","60702","3426","49928","N","N","3143","32852","25.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.2","(X)",
"7950000US2501800","PUMA 01800, Massachusetts","N","N","16642","2328","1749","31503","1931","48145","4.3","2.0","2.1","7.2","4.9","13.7","N","N","4.5","1.6","2.4","1.3","9.3","3.4","N","N","22.2","5.7","N","N","2.5","6.7","2.6","12.4","10.4","3.6","N","N","2.4","7.4","1.9","7.9","10.9","4.2","N","N","3.0","12.9","2.5","12.0","21.5","3.2","5.8","18.1","N","N","3.7","23.8","12.6","2.1","6.0","2.6","N","N","2.7","15.0","14.5","2.5","18.3","3.6","N","N","5.8","2.3","1.7","5.4","2.1","4.1","N","N","1.8","2.3","4.1","1.4","1.1","3.3","1.7","1.8","N","N","55499","3843","66858","5021","28905","6759","5941","76444","3826","77395","3713","67245","N","N","6528","45009","32.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.6","(X)",
"7950000US2501900","PUMA 01900, Massachusetts","17673","1724","18591","2004","1817","36497","2025","55088","13.1","2.7","2.9","17.7","5.1","29.4","3.0","3.5","6.6","1.6","4.1","1.7","12.8","4.0","1.0","0.8","16.5","4.2","3.7","9.3","3.1","12.7","2.5","14.4","9.6","3.1","4.1","10.2","3.0","14.0","2.2","10.9","13.2","3.9","4.7","17.3","2.7","15.3","2.7","15.7","15.2","2.6","3.0","10.6","5.1","20.1","3.1","17.0","10.3","2.0","3.7","2.5","4.9","20.7","2.7","13.3","7.1","1.6","8.0","1.9","13.9","3.1","3.3","2.2","0.7","1.5","1.0","1.1","2.8","1.9","0.3","0.5","1.0","0.7","0.6","0.9","0.7","0.6","1.2","1.5","35236","2492","39611","3794","18692","2090","7181","64080","3166","51110","2504","45392","N","N","3130","30342","32.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.2","(X)",
"7950000US2502000","PUMA 02000, Massachusetts","N","N","12481","1753","1709","31587","2154","44068","2.2","1.6","2.2","6.7","6.0","18.1","N","N","2.9","1.3","1.2","1.1","7.3","3.5","N","N","17.3","4.7","N","N","2.3","5.3","2.0","7.7","13.3","4.9","N","N","2.2","8.0","2.0","9.5","11.9","4.9","N","N","2.3","10.0","2.1","10.4","15.1","2.6","4.8","13.4","N","N","3.1","17.3","14.9","2.9","9.7","4.5","N","N","3.3","15.8","20.2","3.0","23.2","3.7","N","N","8.4","3.5","1.9","10.7","2.6","7.8","N","N","0.5","0.8","6.4","1.9","1.4","4.7","1.5","0.0","N","N","71870","6099","83854","6647","30415","5808","7082","93617","6922","98937","5188","84203","N","N","4794","42027","22.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.9","(X)",
